x,y,z,s
-5.000000,-2.456930,2.543603,6
-5.000000,-1.549050,2.507512,6
5.000000,2.290368,1.582302,6
5.000000,3.322543,1.014489,6
5.000000,2.491851,0.492250,6
-5.000000,-4.175467,-0.501003,6
-5.000000,-3.342173,-1.015201,6
-5.000000,-3.346489,-0.000328,6
1.503298,-5.000000,4.173765,6
1.010070,-5.000000,3.346906,6
0.500461,-5.000000,4.175980,6
-3.300080,2.056581,5.000000,6
-2.492219,1.578373,5.000000,6
-3.339892,1.018079,5.000000,6
-5.000000,5.000000,0.000000,6
-4.175467,5.000000,-0.501003,6
-4.174354,5.000000,0.501321,6
1.585538,5.000000,-2.486173,6
1.018400,5.000000,-3.339817,6
2.055318,5.000000,-3.300230,6
-5.000000,-2.493838,0.490597,6
-5.000000,-2.523995,-0.511485,6
-5.000000,-1.800681,-0.029880,6
-3.342352,-5.000000,1.015020,6
-4.174492,-5.000000,0.502154,6
-4.164144,-5.000000,1.514096,6
5.000000,3.344209,0.000685,6
5.000000,4.174408,0.501270,6
5.000000,4.175168,-0.500469,6
5.000000,3.344209,0.000685,6
5.000000,3.322543,1.014489,6
5.000000,4.174408,0.501270,6
5.000000,-5.000000,-5.000000,6
5.000000,-4.000000,-5.000000,6
4.000000,-5.000000,-5.000000,6
4.166346,-5.000000,-2.498680,6
4.209976,-5.000000,-3.359657,6
3.228824,-5.000000,-3.116051,6
-2.499807,4.165250,5.000000,6
-2.024850,3.311507,5.000000,6
-3.118694,3.226801,5.000000,6
-5.000000,0.000758,3.350939,6
-5.000000,0.525551,2.514125,6
-5.000000,1.009220,3.348147,6
-3.339892,1.018079,5.000000,6
-2.511265,0.517467,5.000000,6
-3.346345,0.002017,5.000000,6
5.000000,2.560776,-4.124001,6
5.000000,3.228824,-3.116051,6
5.000000,3.649241,-4.111687,6
-5.000000,-3.000000,5.000000,6
-5.000000,-3.360877,4.204306,6
-5.000000,-2.493889,4.166907,6
-1.499889,5.000000,4.175525,6
-2.493889,5.000000,4.166907,6
-2.012558,5.000000,3.338900,6
-5.000000,-4.165481,-1.511794,6
-5.000000,-3.294867,-2.062297,6
-5.000000,-3.342173,-1.015201,6
1.135961,5.000000,1.639129,6
0.721037,5.000000,0.620600,6
1.685712,5.000000,0.881923,6
5.000000,3.344209,0.000685,6
5.000000,2.491851,0.492250,6
5.000000,3.322543,1.014489,6
-5.000000,-5.000000,2.000000,6
-5.000000,-4.164277,1.511318,6
-5.000000,-4.123203,2.559679,6
5.000000,0.000000,-5.000000,6
5.000000,-0.502173,-4.174221,6
5.000000,0.501363,-4.175033,6
4.162360,5.000000,1.510867,6
3.320701,5.000000,1.016624,6
4.173155,5.000000,0.501930,6
5.000000,3.327020,-1.009352,6
5.000000,2.302006,-1.569562,6
5.000000,2.494566,-0.489934,6
5.000000,-2.000000,5.000000,6
5.000000,-1.501122,4.173015,6
5.000000,-2.494818,4.166241,6
-5.000000,4.162360,1.510867,6
-5.000000,4.173155,0.501930,6
-5.000000,5.000000,1.000000,6
-5.000000,4.129491,2.530624,6
-5.000000,4.162360,1.510867,6
-5.000000,5.000000,2.000000,6
-5.000000,2.324306,-1.574012,6
-5.000000,2.508698,-2.498878,6
-5.000000,3.312505,-2.023062,6
-5.000000,1.142572,-1.628115,6
-5.000000,0.093645,-1.634091,6
-5.000000,0.535895,-2.505740,6
-3.117671,-5.000000,3.227639,6
-2.494818,-5.000000,4.166241,6
-2.022982,-5.000000,3.313284,6
-4.172233,-1.501971,5.000000,6
-4.165285,-2.499841,5.000000,6
-5.000000,-2.000000,5.000000,6
3.000000,5.000000,5.000000,6
3.611909,5.000000,4.144244,6
2.529216,5.000000,4.157315,6
-5.000000,0.502083,-4.174415,6
-5.000000,1.511061,-4.166067,6
-5.000000,1.018400,-3.339817,6
-5.000000,4.172845,-1.501168,6
-5.000000,5.000000,-1.000000,6
-5.000000,4.174645,-0.500542,6
-4.112224,3.648724,5.000000,6
-3.360279,4.209388,5.000000,6
-3.118694,3.226801,5.000000,6
-3.360877,5.000000,4.204306,6
-4.107260,5.000000,3.648760,6
-3.113668,5.000000,3.228546,6
2.000000,5.000000,-5.000000,6
2.559420,5.000000,-4.124313,6
1.511061,5.000000,-4.166067,6
5.000000,-3.342352,1.015020,6
5.000000,-3.347167,0.002575,6
5.000000,-4.174492,0.502154,6
-3.360877,5.000000,4.204306,6
-3.113668,5.000000,3.228546,6
-2.493889,5.000000,4.166907,6
5.000000,3.000000,-5.000000,6
5.000000,2.560776,-4.124001,6
5.000000,3.649241,-4.111687,6
-2.529487,-4.157979,-5.000000,6
-3.612666,-4.148219,-5.000000,6
-3.000000,-5.000000,-5.000000,6
-3.227444,-3.118612,5.000000,6
-4.209151,-3.360601,5.000000,6
-4.165285,-2.499841,5.000000,6
-2.564694,-4.123043,5.000000,6
-3.000000,-5.000000,5.000000,6
-3.647301,-4.113734,5.000000,6
5.000000,-4.000000,5.000000,6
5.000000,-5.000000,5.000000,6
4.000000,-5.000000,5.000000,6
5.000000,-4.000000,5.000000,6
5.000000,-5.000000,5.000000,6
5.000000,-5.000000,4.000000,6
5.000000,-5.000000,5.000000,6
4.000000,-5.000000,5.000000,6
5.000000,-5.000000,4.000000,6
3.327020,-5.000000,-1.009352,6
2.302006,-5.000000,-1.569562,6
2.494566,-5.000000,-0.489934,6
-5.000000,-4.175467,-0.501003,6
-5.000000,-3.346489,-0.000328,6
-5.000000,-4.174354,0.501321,6
4.175196,0.501433,5.000000,6
4.163490,1.514075,5.000000,6
5.000000,1.000000,5.000000,6
2.500302,-0.485434,5.000000,6
3.328566,-1.008958,5.000000,6
2.305164,-1.570329,5.000000,6
5.000000,0.000000,5.000000,6
4.175079,-0.500416,5.000000,6
4.175196,0.501433,5.000000,6
3.000000,-5.000000,5.000000,6
3.613185,-5.000000,4.143032,6
2.526305,-5.000000,4.157519,6
1.000000,-5.000000,-5.000000,6
0.501363,-5.000000,-4.175033,6
1.512150,-5.000000,-4.165096,6
-5.000000,4.163152,3.402054,6
-5.000000,4.129491,2.530624,6
-5.000000,5.000000,3.000000,6
5.000000,-1.000000,-5.000000,6
5.000000,-1.512117,-4.165087,6
5.000000,-0.502173,-4.174221,6
-3.000000,5.000000,5.000000,6
-3.360877,5.000000,4.204306,6
-2.493889,5.000000,4.166907,6
2.564685,4.121264,-5.000000,6
3.647242,4.109019,-5.000000,6
3.000000,5.000000,-5.000000,6
-4.173710,-0.501699,-5.000000,6
-4.175489,0.500910,-5.000000,6
-5.000000,0.000000,-5.000000,6
-2.494923,4.165986,-5.000000,6
-1.501085,4.172999,-5.000000,6
-2.000000,5.000000,-5.000000,6
-2.000000,5.000000,5.000000,6
-1.502009,4.172153,5.000000,6
-2.499807,4.165250,5.000000,6
1.501177,4.172839,5.000000,6
0.500521,4.174896,5.000000,6
1.000000,5.000000,5.000000,6
-4.113607,3.647314,-5.000000,6
-5.000000,3.000000,-5.000000,6
-4.123039,2.564454,-5.000000,6
-5.000000,5.000000,-2.000000,6
-4.124007,5.000000,-2.560826,6
-4.165481,5.000000,-1.511794,6
2.000000,-5.000000,-5.000000,6
1.512150,-5.000000,-4.165096,6
2.560776,-5.000000,-4.124001,6
-5.000000,-5.000000,-2.000000,6
-5.000000,-4.124007,-2.560826,6
-5.000000,-4.165481,-1.511794,6
5.000000,-5.000000,-1.000000,6
5.000000,-4.175186,-0.500281,6
5.000000,-4.173977,-1.500163,6
4.175168,-5.000000,-0.500469,6
5.000000,-5.000000,-1.000000,6
4.173866,-5.000000,-1.501121,6
5.000000,-5.000000,-2.000000,6
4.166346,-5.000000,-2.498680,6
4.173866,-5.000000,-1.501121,6
5.000000,-5.000000,-2.000000,6
5.000000,-4.173977,-1.500163,6
5.000000,-4.166327,-2.493805,6
4.163636,-5.000000,1.510370,6
5.000000,-5.000000,1.000000,6
4.174408,-5.000000,0.501270,6
4.174645,5.000000,-0.500542,6
5.000000,5.000000,0.000000,6
4.173155,5.000000,0.501930,6
0.502241,4.173505,-5.000000,6
0.000000,5.000000,-5.000000,6
-0.500277,4.174667,-5.000000,6
0.501334,-4.175255,5.000000,6
0.000000,-5.000000,5.000000,6
-0.501692,-4.174826,5.000000,6
-4.175186,-5.000000,-0.500281,6
-5.000000,-5.000000,0.000000,6
-4.174492,-5.000000,0.502154,6
5.000000,1.000000,-5.000000,6
4.174532,1.500992,-5.000000,6
4.175759,0.500200,-5.000000,6
-4.174833,-0.500228,5.000000,6
-5.000000,0.000000,5.000000,6
-4.174204,0.502573,5.000000,6
4.162360,5.000000,1.510867,6
4.173155,5.000000,0.501930,6
5.000000,5.000000,1.000000,6
-1.000000,5.000000,-5.000000,6
-0.500261,5.000000,-4.175345,6
-1.501115,5.000000,-4.173771,6
0.501334,-4.175255,5.000000,6
1.513330,-4.164339,5.000000,6
1.000000,-5.000000,5.000000,6
-0.500683,-4.176038,-5.000000,6
0.000000,-5.000000,-5.000000,6
0.500592,-4.176101,-5.000000,6
-0.500605,4.174795,5.000000,6
-1.502009,4.172153,5.000000,6
-1.000000,5.000000,5.000000,6
5.000000,-5.000000,3.000000,6
5.000000,-4.113590,3.647375,6
5.000000,-4.123259,2.564324,6
-3.228169,-5.000000,-3.114574,6
-2.061684,-5.000000,-3.294908,6
-2.560792,-5.000000,-4.123024,6
-5.000000,-4.000000,-5.000000,6
-5.000000,-5.000000,-5.000000,6
-4.000000,-5.000000,-5.000000,6
-5.000000,-4.000000,-5.000000,6
-5.000000,-5.000000,-5.000000,6
-5.000000,-5.000000,-4.000000,6
-5.000000,-5.000000,-5.000000,6
-4.000000,-5.000000,-5.000000,6
-5.000000,-5.000000,-4.000000,6
-5.000000,4.172845,-1.501168,6
-5.000000,4.164919,-2.495127,6
-5.000000,5.000000,-2.000000,6
5.000000,2.000000,5.000000,6
5.000000,2.526305,4.157519,6
5.000000,1.503298,4.173765,6
-5.000000,-1.000000,5.000000,6
-5.000000,-1.499889,4.175525,6
-5.000000,-0.500233,4.176377,6
-5.000000,2.000000,5.000000,6
-5.000000,1.504406,4.173668,6
-5.000000,2.529216,4.157315,6
2.000000,-5.000000,5.000000,6
2.526305,-5.000000,4.157519,6
1.503298,-5.000000,4.173765,6
2.465675,5.000000,2.538759,6
3.148904,5.000000,3.193083,6
2.020315,5.000000,3.334996,6
-5.000000,5.000000,-3.000000,6
-5.000000,4.204149,-3.361056,6
-5.000000,5.000000,-4.000000,6
-4.166087,1.511590,-5.000000,6
-4.123039,2.564454,-5.000000,6
-5.000000,2.000000,-5.000000,6
5.000000,-4.000000,5.000000,6
4.000000,-5.000000,5.000000,6
3.648547,-4.107694,5.000000,6
-2.529487,-4.157979,-5.000000,6
-2.000000,-5.000000,-5.000000,6
-1.504443,-4.173769,-5.000000,6
